date,hour,rentals,temp,humidity,rainfall,is_weekend,rainfall_log
2018-06-12,22,2309,20.0,70,0.0,0,0.0
2018-06-12,23,1657,19.5,72,0.0,0,0.0
2018-06-13,0,1274,19.3,76,0.0,0,0.0
2018-06-13,1,1088,18.9,77,0.0,0,0.0
2018-06-13,2,847,18.4,75,0.0,0,0.0
2018-06-13,3,591,18.5,73,0.0,0,0.0
2018-06-13,4,421,18.7,74,0.0,0,0.0
2018-06-13,5,290,18.6,76,0.0,0,0.0
2018-06-13,6,416,18.7,75,0.0,0,0.0
2018-06-13,7,657,19.4,69,0.0,0,0.0
2018-06-13,8,959,20.7,65,0.0,0,0.0
2018-06-13,9,1111,22.6,59,0.0,0,0.0
2018-06-13,10,1269,23.0,57,0.0,0,0.0
2018-06-13,11,1478,24.5,51,0.0,0,0.0
2018-06-13,12,1747,24.5,56,0.0,0,0.0
2018-06-13,13,1834,24.9,52,0.0,0,0.0
2018-06-13,14,2088,26.6,50,0.0,0,0.0
2018-06-13,15,2288,25.5,50,0.0,0,0.0
2018-06-13,16,2474,25.8,50,0.0,0,0.0
2018-06-13,17,2664,25.6,57,0.0,0,0.0
2018-06-13,18,2479,23.4,63,0.0,0,0.0
2018-06-13,19,2404,22.8,64,0.0,0,0.0
2018-06-13,20,2276,22.1,65,0.0,0,0.0
2018-06-13,21,2166,21.8,67,0.0,0,0.0
2018-06-13,22,1934,21.6,66,0.0,0,0.0
2018-06-13,23,1394,21.5,62,0.0,0,0.0
2018-06-14,0,1047,21.1,69,0.0,0,0.0
2018-06-14,1,715,20.8,72,0.0,0,0.0
2018-06-14,2,453,20.8,73,0.0,0,0.0
2018-06-14,3,289,20.8,73,0.0,0,0.0
2018-06-14,4,193,21.0,72,0.0,0,0.0
2018-06-14,5,154,20.3,84,0.0,0,0.0
2018-06-14,6,100,19.5,95,1.5,0,0.916
2018-06-14,7,94,19.4,97,13.5,0,2.674
2018-06-14,8,187,18.9,97,11.5,0,2.526
2018-06-14,9,175,19.1,96,1.5,0,0.916
2018-06-14,10,532,19.7,94,1.0,0,0.693
2018-06-14,11,735,20.5,79,0.0,0,0.0
2018-06-14,12,945,21.2,75,0.0,0,0.0
2018-06-14,13,1056,22.8,67,0.0,0,0.0
2018-06-14,14,1153,23.8,62,0.0,0,0.0
2018-06-14,15,1292,24.6,57,0.0,0,0.0
2018-06-14,16,1550,25.0,56,0.0,0,0.0
2018-06-14,17,1934,24.6,57,0.0,0,0.0
2018-06-14,18,2962,24.0,61,0.0,0,0.0
2018-06-14,19,1856,23.6,63,0.0,0,0.0
2018-06-14,20,1557,22.6,74,0.0,0,0.0
2018-06-14,21,1807,22.2,72,0.0,0,0.0
2018-06-14,22,1737,21.8,72,0.0,0,0.0
2018-06-14,23,1295,21.6,68,0.0,0,0.0
2018-06-15,0,986,21.0,70,0.0,0,0.0
2018-06-15,1,717,20.6,65,0.0,0,0.0
2018-06-15,2,403,20.1,67,0.1,0,0.095
2018-06-15,3,154,18.8,93,5.4,0,1.856
2018-06-15,4,72,18.0,93,10.5,0,2.442
2018-06-15,5,161,17.4,86,0.5,0,0.405
2018-06-15,6,609,17.2,83,0.0,0,0.0
2018-06-15,7,1467,18.2,75,0.0,0,0.0
2018-06-15,8,2328,18.7,71,0.0,0,0.0
2018-06-15,9,1170,20.1,65,0.0,0,0.0
2018-06-15,10,1004,22.0,56,0.0,0,0.0
2018-06-15,11,1118,22.9,57,0.0,0,0.0
2018-06-15,12,1193,24.4,50,0.0,0,0.0
2018-06-15,13,1035,25.3,48,0.0,0,0.0
2018-06-15,14,1027,26.4,43,0.0,0,0.0
2018-06-15,15,1461,26.7,40,0.0,0,0.0
2018-06-15,16,1726,26.5,45,0.0,0,0.0
2018-06-15,17,2460,26.1,45,0.0,0,0.0
2018-06-15,18,2891,25.9,44,0.0,0,0.0
2018-06-15,19,2984,24.3,48,0.0,0,0.0
2018-06-15,20,2441,22.6,51,0.0,0,0.0
2018-06-15,21,2337,21.4,54,0.0,0,0.0
2018-06-15,22,2155,20.4,54,0.0,0,0.0
2018-06-15,23,1593,19.6,55,0.0,0,0.0
2018-06-16,0,1217,19.0,57,0.0,1,0.0
2018-06-16,1,1056,18.4,59,0.0,1,0.0
2018-06-16,2,764,17.9,60,0.0,1,0.0
2018-06-16,3,518,17.4,61,0.0,1,0.0
2018-06-16,4,317,16.9,63,0.0,1,0.0
2018-06-16,5,277,16.6,65,0.0,1,0.0
2018-06-16,6,381,16.3,66,0.0,1,0.0
2018-06-16,7,583,17.0,60,0.0,1,0.0
2018-06-16,8,892,18.7,57,0.0,1,0.0
2018-06-16,9,1144,20.4,54,0.0,1,0.0
2018-06-16,10,1166,21.8,46,0.0,1,0.0
2018-06-16,11,1330,23.4,46,0.0,1,0.0
2018-06-16,12,1525,24.8,43,0.0,1,0.0
2018-06-16,13,1704,26.2,37,0.0,1,0.0
2018-06-16,14,1783,27.1,40,0.0,1,0.0
2018-06-16,15,1861,27.8,41,0.0,1,0.0
2018-06-16,16,1991,28.3,41,0.0,1,0.0
2018-06-16,17,2383,28.4,43,0.0,1,0.0
2018-06-16,18,2451,28.0,46,0.0,1,0.0
2018-06-16,19,2475,27.2,48,0.0,1,0.0
2018-06-16,20,2497,25.0,60,0.0,1,0.0
2018-06-16,21,2435,23.7,64,0.0,1,0.0
2018-06-16,22,1995,22.8,69,0.0,1,0.0
2018-06-16,23,1615,22.1,73,0.0,1,0.0
2018-06-17,0,1394,21.5,76,0.0,1,0.0
2018-06-17,1,929,20.9,79,0.0,1,0.0
2018-06-17,2,755,20.5,76,0.0,1,0.0
2018-06-17,3,491,19.9,80,0.0,1,0.0
2018-06-17,4,304,19.4,82,0.0,1,0.0
2018-06-17,5,238,19.0,85,0.0,1,0.0
2018-06-17,6,324,18.9,83,0.0,1,0.0
2018-06-17,7,475,19.6,75,0.0,1,0.0
2018-06-17,8,715,21.1,70,0.0,1,0.0
2018-06-17,9,944,22.5,66,0.0,1,0.0
2018-06-17,10,953,23.0,66,0.0,1,0.0
2018-06-17,11,1146,23.6,63,0.0,1,0.0
2018-06-17,12,1422,24.8,56,0.0,1,0.0
2018-06-17,13,1563,25.7,52,0.0,1,0.0
2018-06-17,14,1709,26.8,44,0.0,1,0.0
2018-06-17,15,1979,27.3,51,0.0,1,0.0
2018-06-17,16,2235,26.6,51,0.0,1,0.0
2018-06-17,17,2330,25.6,58,0.0,1,0.0
2018-06-17,18,2474,25.0,59,0.0,1,0.0
2018-06-17,19,2481,24.2,62,0.0,1,0.0
2018-06-17,20,2429,23.1,67,0.0,1,0.0
2018-06-17,21,2055,22.7,66,0.0,1,0.0
2018-06-17,22,1819,22.2,70,0.0,1,0.0
2018-06-17,23,1323,21.7,74,0.0,1,0.0
2018-06-18,0,917,21.3,74,0.0,0,0.0
2018-06-18,1,547,21.0,74,0.0,0,0.0
2018-06-18,2,436,20.7,76,0.0,0,0.0
2018-06-18,3,202,20.5,77,0.0,0,0.0
2018-06-18,4,164,20.2,78,0.0,0,0.0
2018-06-18,5,383,20.0,80,0.0,0,0.0
2018-06-18,6,779,20.0,78,0.0,0,0.0
2018-06-18,7,1590,20.6,76,0.0,0,0.0
2018-06-18,8,2357,22.7,65,0.0,0,0.0
2018-06-18,9,1263,24.7,59,0.0,0,0.0
2018-06-18,10,822,26.1,53,0.0,0,0.0
2018-06-18,11,915,27.3,45,0.0,0,0.0
2018-06-18,12,988,28.4,45,0.0,0,0.0
2018-06-18,13,938,29.4,42,0.0,0,0.0
2018-06-18,14,997,29.8,36,0.0,0,0.0
2018-06-18,15,1177,30.5,34,0.0,0,0.0
2018-06-18,16,1401,30.5,34,0.0,0,0.0
2018-06-18,17,2040,29.5,36,0.0,0,0.0
2018-06-18,18,746,29.2,35,0.0,0,0.0
2018-06-18,19,1557,28.1,38,0.0,0,0.0
2018-06-18,20,2515,25.7,43,0.0,0,0.0
2018-06-18,21,1702,23.8,48,0.0,0,0.0
2018-06-18,22,1373,22.9,56,0.0,0,0.0
2018-06-18,23,1732,22.3,59,0.0,0,0.0
2018-06-19,0,1055,21.5,63,0.0,0,0.0
2018-06-19,1,766,20.9,66,0.0,0,0.0
2018-06-19,2,527,20.2,71,0.0,0,0.0
2018-06-19,3,369,19.9,69,0.0,0,0.0
2018-06-19,4,268,19.7,73,0.0,0,0.0
2018-06-19,5,317,19.4,77,0.0,0,0.0
2018-06-19,6,746,19.1,75,0.0,0,0.0
2018-06-19,7,1616,19.9,72,0.0,0,0.0
2018-06-19,8,2430,21.1,66,0.0,0,0.0
2018-06-19,9,1381,22.4,62,0.0,0,0.0
2018-06-19,10,937,23.7,56,0.0,0,0.0
2018-06-19,11,1014,24.6,53,0.0,0,0.0
2018-06-19,12,1224,25.8,48,0.0,0,0.0
2018-06-19,13,1230,26.6,46,0.0,0,0.0
2018-06-19,14,1258,27.2,44,0.0,0,0.0
2018-06-19,15,1363,26.7,42,0.0,0,0.0
2018-06-19,16,1700,26.1,46,0.0,0,0.0
2018-06-19,17,2328,25.1,51,0.0,0,0.0
2018-06-19,18,3556,24.1,57,0.0,0,0.0
2018-06-19,19,2809,23.3,59,0.0,0,0.0
2018-06-19,20,2525,22.4,62,0.0,0,0.0
2018-06-19,21,2378,21.6,66,0.0,0,0.0
2018-06-19,22,2096,20.8,71,0.0,0,0.0
2018-06-19,23,1456,20.1,73,0.0,0,0.0
2018-06-20,0,1030,19.7,71,0.0,0,0.0
2018-06-20,1,803,19.6,73,0.0,0,0.0
2018-06-20,2,576,19.6,78,0.0,0,0.0
2018-06-20,3,340,19.4,79,0.0,0,0.0
2018-06-20,4,249,19.1,82,0.0,0,0.0
2018-06-20,5,336,19.1,83,0.0,0,0.0
2018-06-20,6,714,19.4,83,0.0,0,0.0
2018-06-20,7,1629,20.0,77,0.0,0,0.0
2018-06-20,8,2440,20.6,77,0.0,0,0.0
2018-06-20,9,1401,21.1,73,0.0,0,0.0
2018-06-20,10,1002,22.2,70,0.0,0,0.0
2018-06-20,11,1100,23.7,56,0.0,0,0.0
2018-06-20,12,1252,25.2,53,0.0,0,0.0
2018-06-20,13,1184,26.2,51,0.0,0,0.0
2018-06-20,14,1158,27.5,47,0.0,0,0.0
2018-06-20,15,1266,27.9,45,0.0,0,0.0
2018-06-20,16,1600,28.2,48,0.0,0,0.0
2018-06-20,17,2289,28.0,50,0.0,0,0.0
2018-06-20,18,3384,27.0,55,0.0,0,0.0
2018-06-20,19,2741,25.6,61,0.0,0,0.0
2018-06-20,20,2519,23.3,68,0.0,0,0.0
2018-06-20,21,2246,21.6,74,0.0,0,0.0
2018-06-20,22,1979,20.6,78,0.0,0,0.0
2018-06-20,23,1401,20.1,82,0.0,0,0.0
2018-06-21,0,1083,20.0,83,0.0,0,0.0
2018-06-21,1,794,20.1,82,0.0,0,0.0
2018-06-21,2,539,20.2,82,0.0,0,0.0
2018-06-21,3,394,20.0,83,0.0,0,0.0
2018-06-21,4,215,19.6,87,0.0,0,0.0
2018-06-21,5,308,19.4,82,0.0,0,0.0
2018-06-21,6,709,19.5,80,0.0,0,0.0
2018-06-21,7,1543,19.9,74,0.0,0,0.0
2018-06-21,8,2370,21.4,65,0.0,0,0.0
2018-06-21,9,1360,22.7,59,0.0,0,0.0
2018-06-21,10,922,23.9,57,0.0,0,0.0
2018-06-21,11,1066,25.5,57,0.0,0,0.0
2018-06-21,12,1197,26.4,46,0.0,0,0.0
2018-06-21,13,1147,27.3,33,0.0,0,0.0
2018-06-21,14,1152,28.0,39,0.0,0,0.0
2018-06-21,15,1276,28.3,40,0.0,0,0.0
2018-06-21,16,1473,28.5,42,0.0,0,0.0
2018-06-21,17,2176,28.4,43,0.0,0,0.0
2018-06-21,18,3418,27.8,43,0.0,0,0.0
2018-06-21,19,2811,26.9,42,0.0,0,0.0
2018-06-21,20,2556,25.1,55,0.0,0,0.0
2018-06-21,21,2436,23.8,63,0.0,0,0.0
2018-06-21,22,2179,22.8,67,0.0,0,0.0
2018-06-21,23,1497,21.9,59,0.0,0,0.0
2018-06-22,0,1137,20.7,67,0.0,0,0.0
2018-06-22,1,912,20.2,75,0.0,0,0.0
2018-06-22,2,602,19.8,80,0.0,0,0.0
2018-06-22,3,413,19.3,85,0.0,0,0.0
2018-06-22,4,268,19.1,86,0.0,0,0.0
2018-06-22,5,336,18.6,85,0.0,0,0.0
2018-06-22,6,710,18.2,83,0.0,0,0.0
2018-06-22,7,1529,18.8,66,0.0,0,0.0
2018-06-22,8,2283,21.9,58,0.0,0,0.0
2018-06-22,9,1284,24.2,47,0.0,0,0.0
2018-06-22,10,902,26.3,34,0.0,0,0.0
2018-06-22,11,1020,28.1,35,0.0,0,0.0
2018-06-22,12,1116,29.8,28,0.0,0,0.0
2018-06-22,13,1073,30.6,26,0.0,0,0.0
2018-06-22,14,1087,31.6,25,0.0,0,0.0
2018-06-22,15,1203,31.9,23,0.0,0,0.0
2018-06-22,16,1466,30.8,31,0.0,0,0.0
2018-06-22,17,2146,30.4,28,0.0,0,0.0
2018-06-22,18,3365,29.3,27,0.0,0,0.0
2018-06-22,19,2732,27.1,32,0.0,0,0.0
2018-06-22,20,2493,25.4,31,0.0,0,0.0
2018-06-22,21,2251,24.2,32,0.0,0,0.0
2018-06-22,22,2103,23.3,32,0.0,0,0.0
2018-06-22,23,1648,22.9,34,0.0,0,0.0
2018-06-23,0,1322,22.7,36,0.0,1,0.0
2018-06-23,1,1073,22.5,39,0.0,1,0.0
2018-06-23,2,818,22.3,37,0.0,1,0.0
2018-06-23,3,540,22.0,42,0.0,1,0.0
2018-06-23,4,375,21.6,47,0.0,1,0.0
2018-06-23,5,339,21.1,48,0.0,1,0.0
2018-06-23,6,417,21.0,48,0.0,1,0.0
2018-06-23,7,622,21.3,44,0.0,1,0.0
2018-06-23,8,934,22.6,42,0.0,1,0.0
2018-06-23,9,1072,24.3,37,0.0,1,0.0
2018-06-23,10,1064,25.8,35,0.0,1,0.0
2018-06-23,11,1229,27.5,31,0.0,1,0.0
2018-06-23,12,1374,28.4,31,0.0,1,0.0
2018-06-23,13,1483,27.9,41,0.0,1,0.0
2018-06-23,14,1445,28.0,46,0.0,1,0.0
2018-06-23,15,1589,28.4,43,0.0,1,0.0
2018-06-23,16,1837,28.3,48,0.0,1,0.0
2018-06-23,17,2101,28.1,49,0.0,1,0.0
2018-06-23,18,2256,26.3,55,0.0,1,0.0
2018-06-23,19,2288,25.7,59,0.0,1,0.0
2018-06-23,20,2262,24.6,65,0.0,1,0.0
2018-06-23,21,2175,23.8,68,0.0,1,0.0
2018-06-23,22,1932,23.0,74,0.0,1,0.0
2018-06-23,23,1402,22.5,77,0.0,1,0.0
2018-06-24,0,849,22.0,81,0.0,1,0.0
2018-06-24,1,545,21.5,83,0.0,1,0.0
2018-06-24,2,1254,20.9,87,0.0,1,0.0
2018-06-24,3,644,20.6,91,0.0,1,0.0
2018-06-24,4,286,20.5,90,0.0,1,0.0
2018-06-24,5,235,20.3,87,0.0,1,0.0
2018-06-24,6,258,20.2,87,0.0,1,0.0
2018-06-24,7,369,20.5,82,0.0,1,0.0
2018-06-24,8,561,21.3,78,0.0,1,0.0
2018-06-24,9,734,23.1,68,0.0,1,0.0
2018-06-24,10,763,25.0,60,0.0,1,0.0
2018-06-24,11,870,27.1,52,0.0,1,0.0
2018-06-24,12,1042,28.9,40,0.0,1,0.0
2018-06-24,13,1062,30.6,31,0.0,1,0.0
2018-06-24,14,1064,31.6,34,0.0,1,0.0
2018-06-24,15,1213,31.8,31,0.0,1,0.0
2018-06-24,16,1471,31.3,32,0.0,1,0.0
2018-06-24,17,1754,30.9,34,0.0,1,0.0
2018-06-24,18,2094,29.8,35,0.0,1,0.0
2018-06-24,19,2290,27.8,41,0.0,1,0.0
2018-06-24,20,2387,26.1,49,0.0,1,0.0
2018-06-24,21,2153,24.5,71,0.0,1,0.0
2018-06-24,22,1801,23.9,72,0.0,1,0.0
2018-06-24,23,1329,23.3,75,0.0,1,0.0
2018-06-25,0,962,22.9,79,0.0,0,0.0
2018-06-25,1,585,22.5,80,0.0,0,0.0
2018-06-25,2,424,22.3,80,0.0,0,0.0
2018-06-25,3,264,22.0,83,0.0,0,0.0
2018-06-25,4,199,21.8,82,0.0,0,0.0
2018-06-25,5,338,21.5,84,0.0,0,0.0
2018-06-25,6,785,21.3,81,0.0,0,0.0
2018-06-25,7,1620,22.1,74,0.0,0,0.0
2018-06-25,8,2331,23.8,66,0.0,0,0.0
2018-06-25,9,1293,25.4,61,0.0,0,0.0
2018-06-25,10,878,26.4,55,0.0,0,0.0
2018-06-25,11,968,27.8,46,0.0,0,0.0
2018-06-25,12,1039,29.8,42,0.0,0,0.0
2018-06-25,13,1073,31.2,36,0.0,0,0.0
2018-06-25,14,1016,32.3,35,0.0,0,0.0
2018-06-25,15,1184,32.7,31,0.0,0,0.0
2018-06-25,16,1407,32.2,39,0.0,0,0.0
2018-06-25,17,2008,31.5,42,0.0,0,0.0
2018-06-25,18,3238,30.7,43,0.0,0,0.0
2018-06-25,19,2779,29.8,45,0.0,0,0.0
2018-06-25,20,2456,28.8,54,0.0,0,0.0
2018-06-25,21,2372,27.9,55,0.0,0,0.0
2018-06-25,22,2046,27.4,55,0.0,0,0.0
2018-06-25,23,1437,27.2,55,0.0,0,0.0
2018-06-26,0,1052,26.9,61,0.0,0,0.0
2018-06-26,1,783,26.7,50,0.0,0,0.0
2018-06-26,2,524,26.1,51,0.0,0,0.0
2018-06-26,3,353,25.4,50,0.0,0,0.0
2018-06-26,4,143,24.7,49,0.0,0,0.0
2018-06-26,5,45,23.7,64,0.1,0,0.095
2018-06-26,6,37,22.5,83,0.4,0,0.336
2018-06-26,7,49,21.2,87,1.5,0,0.916
2018-06-26,8,53,20.8,94,3.5,0,1.504
2018-06-26,9,19,20.3,96,6.5,0,2.015
2018-06-26,10,9,20.3,97,9.5,0,2.351
2018-06-26,11,11,20.4,97,16.0,0,2.833
2018-06-26,12,10,20.5,97,5.0,0,1.792
2018-06-26,13,24,20.5,97,14.5,0,2.741
2018-06-26,14,26,21.0,97,2.5,0,1.253
2018-06-26,15,65,21.5,97,4.5,0,1.705
2018-06-26,16,56,23.3,96,1.0,0,0.693
2018-06-26,17,113,24.0,95,2.0,0,1.099
2018-06-26,18,156,24.1,95,1.0,0,0.693
2018-06-26,19,203,24.2,94,1.5,0,0.916
2018-06-26,20,199,24.1,94,0.5,0,0.405
2018-06-26,21,275,23.5,94,1.5,0,0.916
2018-06-26,22,443,22.4,95,0.0,0,0.0
2018-06-26,23,552,21.6,89,0.0,0,0.0
2018-06-27,0,513,20.5,94,0.0,0,0.0
2018-06-27,1,254,20.0,96,0.1,0,0.095
2018-06-27,2,164,19.6,97,0.4,0,0.336
2018-06-27,3,152,19.4,97,0.0,0,0.0
2018-06-27,4,110,19.2,97,0.5,0,0.405
2018-06-27,5,162,19.1,97,0.0,0,0.0
2018-06-27,6,417,19.2,97,0.0,0,0.0
2018-06-27,7,1084,19.3,98,0.0,0,0.0
2018-06-27,8,1995,19.7,97,0.0,0,0.0
2018-06-27,9,1238,20.0,96,0.0,0,0.0
2018-06-27,10,862,21.4,85,0.0,0,0.0
2018-06-27,11,1015,23.4,73,0.0,0,0.0
2018-06-27,12,1145,24.1,73,0.0,0,0.0
2018-06-27,13,1234,24.9,69,0.0,0,0.0
2018-06-27,14,1243,24.7,72,0.0,0,0.0
2018-06-27,15,1362,25.5,68,0.0,0,0.0
2018-06-27,16,1618,25.0,74,0.0,0,0.0
2018-06-27,17,2115,25.1,70,0.0,0,0.0
2018-06-27,18,3172,25.0,69,0.0,0,0.0
2018-06-27,19,2487,24.9,70,0.0,0,0.0
2018-06-27,20,2274,24.2,72,0.0,0,0.0
2018-06-27,21,2200,23.3,71,0.0,0,0.0
2018-06-27,22,1959,22.7,77,0.0,0,0.0
2018-06-27,23,980,22.3,83,0.0,0,0.0
2018-06-28,0,561,22.2,84,0.0,0,0.0
2018-06-28,1,1068,22.2,84,0.0,0,0.0
2018-06-28,2,652,22.4,84,0.0,0,0.0
2018-06-28,3,344,22.4,86,0.0,0,0.0
2018-06-28,4,233,22.3,88,0.0,0,0.0
2018-06-28,5,266,22.1,93,0.0,0,0.0
2018-06-28,6,594,22.0,90,0.1,0,0.095
2018-06-28,7,1391,22.7,81,0.0,0,0.0
2018-06-28,8,2288,24.2,73,0.0,0,0.0
2018-06-28,9,1246,24.8,75,0.0,0,0.0
2018-06-28,10,826,25.3,70,0.0,0,0.0
2018-06-28,11,938,26.5,64,0.0,0,0.0
2018-06-28,12,1158,27.0,68,0.0,0,0.0
2018-06-28,13,1040,27.2,68,0.0,0,0.0
2018-06-28,14,1030,27.1,72,0.0,0,0.0
2018-06-28,15,1209,26.4,76,0.0,0,0.0
2018-06-28,16,766,25.2,81,0.0,0,0.0
2018-06-28,17,65,22.2,92,4.9,0,1.775
2018-06-28,18,596,20.6,97,21.5,0,3.114
2018-06-28,19,944,20.9,97,0.0,0,0.0
2018-06-28,20,1039,21.0,96,0.0,0,0.0
2018-06-28,21,1223,21.3,94,0.0,0,0.0
2018-06-28,22,1239,21.6,94,0.0,0,0.0
2018-06-28,23,931,21.7,96,0.0,0,0.0
2018-06-29,0,470,21.9,95,0.0,0,0.0
2018-06-29,1,460,22.0,96,0.1,0,0.095
2018-06-29,2,345,22.2,96,0.2,0,0.182
2018-06-29,3,227,22.3,96,0.1,0,0.095
2018-06-29,4,123,22.3,96,0.1,0,0.095
2018-06-29,5,133,22.1,97,1.5,0,0.916
2018-06-29,6,308,21.9,97,4.5,0,1.705
2018-06-29,7,883,22.0,97,0.0,0,0.0
2018-06-29,8,2028,22.2,95,0.0,0,0.0
2018-06-29,9,1195,22.9,86,0.0,0,0.0
2018-06-29,10,913,24.4,76,0.0,0,0.0
2018-06-29,11,956,24.8,74,0.0,0,0.0
2018-06-29,12,1168,26.1,67,0.0,0,0.0
2018-06-29,13,1117,26.8,65,0.0,0,0.0
2018-06-29,14,1175,27.8,57,0.0,0,0.0
2018-06-29,15,1209,28.4,63,0.0,0,0.0
2018-06-29,16,1554,29.0,57,0.0,0,0.0
2018-06-29,17,2099,28.5,60,0.0,0,0.0
2018-06-29,18,3113,28.1,60,0.0,0,0.0
2018-06-29,19,2602,27.1,64,0.0,0,0.0
2018-06-29,20,2339,26.2,70,0.0,0,0.0
2018-06-29,21,2225,25.2,75,0.0,0,0.0
2018-06-29,22,2103,24.2,80,0.0,0,0.0
2018-06-29,23,1552,23.5,83,0.0,0,0.0
2018-06-30,0,1275,23.0,84,0.0,1,0.0
2018-06-30,1,1070,22.6,85,0.0,1,0.0
2018-06-30,2,859,22.2,88,0.0,1,0.0
2018-06-30,3,625,21.9,88,0.0,1,0.0
2018-06-30,4,382,21.7,93,0.0,1,0.0
2018-06-30,5,247,21.7,88,0.0,1,0.0
2018-06-30,6,310,22.1,85,0.1,1,0.095
2018-06-30,7,468,22.5,86,0.0,1,0.0
2018-06-30,8,825,23.4,81,0.0,1,0.0
2018-06-30,9,862,24.2,81,0.0,1,0.0
2018-06-30,10,933,25.1,73,0.0,1,0.0
2018-06-30,11,871,26.4,71,0.0,1,0.0
2018-06-30,12,858,25.2,94,6.4,1,2.001
2018-06-30,13,1144,25.6,87,3.5,1,1.504
2018-06-30,14,1235,27.5,69,0.0,1,0.0
2018-06-30,15,1311,27.8,71,0.0,1,0.0
2018-06-30,16,1317,27.9,69,0.0,1,0.0
2018-06-30,17,1291,27.4,75,0.0,1,0.0
2018-06-30,18,306,27.5,79,0.5,1,0.405
2018-06-30,19,481,24.3,95,4.0,1,1.609
2018-06-30,20,778,24.2,88,0.0,1,0.0
2018-06-30,21,1005,23.9,84,0.0,1,0.0
2018-06-30,22,1107,23.4,88,0.0,1,0.0
2018-06-30,23,919,22.9,92,0.0,1,0.0
